,total_sqft,bath,balcony,price,site_location,bhk
6451,1040.0,2.0,1.0,50.0,Maredpally,2
6452,1697.0,3.0,2.0,114.0,Maredpally,3
6453,1400.0,2.0,1.0,78.0,Maredpally,2
6454,1112.0,2.0,2.0,62.0,Maredpally,2
6455,1065.0,2.0,2.0,44.95,Maredpally,2
6456,4200.0,4.0,2.0,255.0,Maredpally,4
6457,1180.0,2.0,3.0,42.0,Maredpally,2
6458,1205.0,2.0,2.0,42.18,Maredpally,2
6459,1200.0,2.0,2.0,45.0,Maredpally,2
6460,1215.0,2.0,2.0,58.86,Maredpally,2
6461,1084.0,2.0,1.0,58.0,Maredpally,2
6462,1151.0,2.0,1.0,43.1,Maredpally,2
6463,1070.0,2.0,2.0,47.5,Maredpally,2
6464,1858.0,2.0,1.0,167.0,Maredpally,3
6465,2400.0,4.0,1.0,225.0,Maredpally,5
6466,1000.0,2.0,2.0,36.0,Maredpally,2
6467,993.0,2.0,2.0,50.0,Maredpally,3
6468,1415.0,2.0,3.0,67.0,Maredpally,2
6469,3100.0,4.0,2.0,310.0,Maredpally,4
6470,1200.0,3.0,0.0,85.0,Maredpally,3
6471,1140.0,2.0,2.0,50.66,Maredpally,2
6472,1300.0,3.0,2.0,89.13,Maredpally,3
6473,1840.0,3.0,2.0,140.0,Maredpally,3
6474,1160.0,2.0,2.0,42.0,Maredpally,2
6475,2200.0,2.0,0.0,110.0,Maredpally,2
6476,1465.0,3.0,2.0,80.01,Maredpally,3
6477,1359.0,2.0,2.0,104.0,Maredpally,2
6478,1040.0,2.0,1.0,48.86,Maredpally,2
6480,970.0,2.0,2.0,35.0,Maredpally,2
6481,1200.0,2.0,1.0,65.0,Maredpally,3
6483,1250.0,1.0,1.0,54.0,Maredpally,2
6484,1225.0,2.0,2.0,47.0,Maredpally,2
6486,1100.0,2.0,1.0,55.0,Maredpally,2
6487,1150.0,2.0,1.0,48.0,Maredpally,2
6488,945.0,2.0,0.0,45.0,Maredpally,2
6489,700.0,2.0,1.0,35.07,Maredpally,2
6490,1200.0,2.0,2.0,35.0,Maredpally,2
6491,1300.0,3.0,2.0,64.0,Maredpally,3
6492,790.0,2.0,1.0,49.5,Maredpally,2
6493,1194.0,2.0,2.0,47.0,Maredpally,2
6495,1490.0,2.0,1.0,92.0,Maredpally,3
6496,1015.0,2.0,2.0,50.0,Maredpally,2
6497,435.0,1.0,1.0,22.0,Maredpally,1
6499,1215.0,2.0,1.0,68.0,Maredpally,2
6500,1200.0,2.0,1.0,53.0,Maredpally,2
6501,1050.0,2.0,1.0,64.8,Maredpally,2
6502,1100.0,2.0,1.0,55.0,Maredpally,2
6503,1340.0,2.0,2.0,72.0,Maredpally,2
6504,1160.0,2.0,1.0,46.39,Maredpally,2
6505,1197.0,2.0,1.0,50.0,Maredpally,2
6506,1155.0,2.0,1.0,39.0,Maredpally,2
6507,1856.0,4.0,2.0,180.0,Maredpally,3
6508,420.0,1.0,1.0,23.5,Maredpally,1
6510,1200.0,2.0,2.0,46.5,Maredpally,2
6511,1024.0,2.0,1.0,32.0,Maredpally,2
6513,1445.0,2.0,1.0,83.0,Maredpally,3
6514,975.0,2.0,1.0,32.0,Maredpally,2
6515,1788.0,3.0,1.0,164.0,Maredpally,3
6517,925.0,2.0,1.0,55.0,Maredpally,2
6518,1070.0,2.0,2.0,33.43,Maredpally,2
6519,1458.0,2.0,2.0,87.0,Maredpally,3
6520,700.0,1.0,1.0,38.0,Maredpally,1
6521,1469.0,2.0,2.0,99.14,Maredpally,2
6522,1100.0,2.0,1.0,60.0,Maredpally,2
6523,1870.0,3.0,3.0,180.0,Maredpally,3
6525,935.0,2.0,0.0,78.0,Maredpally,2
6526,1190.0,2.0,1.0,70.0,Maredpally,2
6527,1814.0,3.0,1.0,129.0,Maredpally,3
6528,1080.0,2.0,2.0,46.0,Maredpally,2
6529,1070.0,2.0,1.0,50.0,Maredpally,2
6530,1300.0,2.0,1.0,75.0,Maredpally,2
6531,815.0,2.0,1.0,40.0,Maredpally,2
6533,1197.0,2.0,1.0,79.9,Maredpally,2
6534,1400.0,2.0,2.0,86.0,Maredpally,3
6535,2240.0,4.0,2.0,160.0,Maredpally,4
6536,1100.0,2.0,1.0,90.0,Maredpally,2
6537,1200.0,3.0,1.0,75.0,Maredpally,3
6538,1305.0,2.0,1.0,67.0,Maredpally,2
6539,1115.0,2.0,1.0,50.0,Maredpally,2
6540,1850.0,3.0,1.0,98.0,Maredpally,3
6541,1200.0,2.0,2.0,44.0,Medchal,2
6542,957.0,2.0,1.0,58.0,Medchal,2
6544,1850.0,3.0,1.0,150.0,Medchal,3
6546,2250.0,3.0,2.0,160.0,Medchal,3
6547,3670.0,4.0,3.0,300.0,Medchal,4
6548,793.0,2.0,1.0,45.0,Medchal,2
6549,1141.0,2.0,0.0,62.0,Medchal,2
6551,1475.0,2.0,2.0,120.0,Medchal,3
6552,1395.0,2.0,1.0,63.59,Medchal,2
6553,920.0,2.0,2.0,39.55,Medchal,2
6554,1210.0,2.0,2.0,62.0,Medchal,2
6555,1200.0,2.0,0.0,65.0,Medchal,2
6557,1100.0,2.0,2.0,55.0,Medchal,2
6558,1260.0,2.0,2.0,46.62,Medchal,2
6559,1325.0,2.0,2.0,119.0,Medchal,2
6560,1410.0,2.0,2.0,80.0,Medchal,3
6562,1180.0,2.0,2.0,100.0,Medchal,2
6564,905.0,1.0,1.0,55.0,Medchal,1
6566,885.0,2.0,3.0,40.0,Medchal,2
6568,596.0,1.0,1.0,42.0,Medchal,1
6569,3227.0,5.0,0.0,250.0,Medchal,5
6570,1280.0,2.0,1.0,76.0,Medchal,2
6571,1315.0,2.0,2.0,74.0,Medchal,3
6572,2135.0,3.0,2.0,160.0,Medchal,3
6574,1200.0,2.0,1.0,59.0,Medchal,2
6575,1015.0,2.0,2.0,58.0,Medchal,2
6576,1160.0,2.0,2.0,42.92,Medchal,2
6577,1760.0,3.0,2.0,123.0,Medchal,3
6579,900.0,2.0,0.0,48.0,Medchal,2
6580,1035.0,2.0,2.0,45.5,Medchal,2
6581,1255.0,2.0,2.0,79.0,Medchal,2
6582,1847.0,3.0,2.0,135.0,Medchal,3
6586,1724.0,3.0,2.0,124.0,Medchal,3
6587,1685.0,3.0,3.0,100.0,Medchal,3
6588,1200.0,2.0,2.0,75.0,Medchal,2
6589,2800.0,4.0,3.0,100.0,Medchal,6
6591,1060.0,2.0,1.0,53.0,Medchal,2
6592,1261.0,2.0,2.0,61.0,Medchal,2
6593,1480.0,2.0,2.0,84.0,Medchal,3
6594,1500.0,1.0,0.0,75.0,Medchal,1
6596,1170.0,2.0,2.0,65.0,Medchal,2
6597,1170.0,2.0,2.0,75.0,Medchal,2
6598,1050.0,2.0,1.0,70.0,Medchal,2
6601,1128.0,2.0,1.0,48.79,Medchal,2
6602,1040.0,2.0,1.0,61.0,Medchal,2
6604,1400.0,2.0,3.0,85.0,Medchal,2
6605,1175.0,2.0,1.0,48.72,Medchal,2
6606,1308.0,2.0,1.0,60.0,Medchal,2
6607,1140.0,2.0,2.0,40.0,Medchal,2
6608,1300.0,2.0,1.0,54.0,Medchal,2
6609,728.5,1.0,0.0,31.315,Medchal,1
6610,1050.0,2.0,2.0,52.08,Medchal,2
6612,1275.0,2.0,2.0,47.0,Medchal,2
6613,1200.0,2.0,2.0,75.0,Medchal,2
6615,2250.0,3.0,2.0,199.0,Medchal,3
6616,1090.0,2.0,1.0,57.0,Medchal,2
6617,1306.0,2.0,3.0,65.0,Medchal,2
6618,905.0,2.0,1.0,65.0,Medchal,2
6619,560.0,1.0,1.0,45.0,Medchal,1
6620,1910.0,3.0,2.0,150.0,Medchal,3
6621,1730.0,3.0,1.0,95.0,Medchal,3
6622,900.0,2.0,1.0,48.0,Medchal,2
6623,1160.0,2.0,1.0,67.0,Medchal,2
6625,2400.0,2.0,2.0,185.0,Medchal,3
6627,1035.0,2.0,1.0,51.5,Medchal,2
6628,1161.0,2.0,1.0,55.15,Medchal,2
6630,1584.01,3.0,1.0,104.0,Medchal,3
6631,4395.0,3.0,3.0,240.0,Medchal,3
6632,1000.0,2.0,2.0,50.0,Medchal,2
6633,2289.0,3.0,2.0,178.0,Medchal,3
6634,3150.0,4.0,3.0,180.0,Medchal,4
6636,2750.0,6.0,3.0,200.0,Medchal,6
6639,1300.0,2.0,3.0,90.0,Medchal,2
6640,1150.0,2.0,2.0,90.0,Medchal,2
6641,1846.0,3.0,2.0,120.0,Medchal,3
6642,1216.0,2.0,1.0,75.0,Medchal,2
6643,1200.0,4.0,1.0,85.0,Medchal,4
6644,1800.0,3.0,1.0,130.0,Medchal,3
6645,1225.0,2.0,2.0,48.0,Medchal,2
6646,1187.0,2.0,2.0,40.14,Medchal,2
6648,4050.0,3.0,2.0,280.0,Medipally,3
6649,11890.0,4.0,3.0,700.0,Medipally,4
6650,1372.0,2.0,1.0,68.0,Medipally,2
6651,1000.0,2.0,2.0,50.0,Medipally,2
6652,918.0,2.0,1.0,50.49,Medipally,2
6653,1710.0,3.0,2.0,107.0,Medipally,3
6654,400.0,1.0,1.0,12.0,Medipally,1
6655,1500.0,2.0,2.0,69.0,Medipally,2
6658,1532.0,3.0,3.0,92.0,Medipally,3
6660,927.0,2.0,2.0,55.0,Medipally,2
6661,3012.0,6.0,2.0,250.0,Medipally,4
6662,1100.0,2.0,2.0,75.0,Medipally,3
6664,3715.0,6.0,0.0,200.5,Medipally,4
6665,1692.0,3.0,2.0,88.0,Medipally,3
6666,1238.0,2.0,1.0,67.0,Medipally,2
6668,527.0,1.0,0.0,26.0,Medipally,1
6671,1365.0,2.0,2.0,73.0,Medipally,2
6672,600.0,2.0,2.0,27.0,Medipally,2
6673,1260.0,1.0,1.0,41.0,Medipally,1
6677,2400.0,3.0,1.0,165.0,Medipally,3
6678,620.0,1.0,1.0,27.0,Medipally,1
6680,1830.0,3.0,2.0,101.0,Medipally,3
6681,662.0,1.0,1.0,42.0,Medipally,1
6682,3360.0,5.0,0.0,225.0,Medipally,4
6683,1778.0,3.0,2.0,122.0,Medipally,3
6684,3100.0,4.0,2.0,350.0,Medipally,4
6685,1200.0,3.0,2.0,72.0,Medipally,3
6687,1275.0,2.0,1.0,87.0,Medipally,2
6688,1200.0,4.0,0.0,90.0,Medipally,4
6692,1220.0,2.0,1.0,59.0,Medipally,2
6694,3500.0,6.0,2.0,120.0,Medipally,8
6695,900.0,2.0,3.0,50.0,Medipally,2
6696,1080.0,2.0,2.0,75.0,Medipally,3
6698,1268.0,2.0,1.0,69.0,Medipally,2
6699,1500.0,3.0,0.0,83.0,Medipally,3
6702,1100.0,2.0,2.0,55.0,Medipally,2
6703,1141.0,2.0,1.0,55.0,Medipally,2
6705,1351.0,2.0,2.0,74.0,Medipally,2
6706,1300.0,2.0,1.0,67.0,Medipally,3
6708,1152.0,2.0,2.0,61.0,Medipally,2
6709,850.0,1.0,1.0,39.5,Medipally,2
6712,1996.0,4.0,1.0,123.0,Medipally,3
6714,1100.0,3.0,0.0,125.0,Medipally,2
6715,1250.0,2.0,0.0,75.0,Medipally,2
6717,1216.0,2.0,1.0,84.03,Medipally,2
6718,3700.0,4.0,2.0,314.0,Medipally,4
6719,1929.0,3.0,1.0,103.0,Medipally,3
6721,1763.25,3.0,3.0,98.0,Medipally,3
6722,2249.81,4.0,2.0,245.0,Medipally,4
6723,1447.0,2.0,1.0,75.97,Medipally,2
6724,2357.0,3.0,2.0,135.0,Medipally,3
6725,1280.0,2.0,1.0,120.0,Medipally,2
6727,1450.0,3.0,1.0,88.6,Medipally,3
6729,1505.0,3.0,2.0,78.0,Medipally,3
6730,600.0,1.0,0.0,20.0,Medipally,1
6731,2422.0,4.0,3.0,135.0,Medipally,4
6732,1520.0,2.0,3.0,81.0,Medipally,3
6735,3300.0,3.0,1.0,255.0,Medipally,5
6736,2400.0,5.0,2.0,75.0,Medipally,6
6738,1300.0,3.0,3.0,77.99,Medipally,3
6740,1170.0,2.0,1.0,56.0,Medipally,2
6741,1200.0,1.0,0.0,39.82,Medipally,1
6742,7000.0,6.0,2.0,560.0,Medipally,6
6743,500.0,1.0,1.0,13.0,Medipally,1
6744,1760.0,3.0,2.0,185.0,Medipally,3
6745,823.0,2.0,1.0,80.0,Medipally,2
6747,1260.0,2.0,2.0,85.5,Medipally,2
6749,1891.0,3.0,1.0,110.0,Medipally,3
6750,595.0,1.0,1.0,40.0,Medipally,1
6752,1221.0,3.0,3.0,65.0,Medipally,3
6753,1400.0,2.0,2.0,65.0,Medipally,2
6754,1719.0,3.0,3.0,95.0,Medipally,3
6755,1855.0,3.0,3.0,135.0,Medipally,3
6757,1500.0,2.0,3.0,78.0,Medipally,3
6758,1060.0,2.0,2.0,58.06,Miyakunta,2
6759,1070.0,2.0,1.0,52.0,Miyakunta,2
6760,861.0,2.0,1.0,34.5,Miyakunta,2
6761,1935.0,3.0,2.0,110.0,Miyakunta,3
6762,1600.0,3.0,2.0,86.0,Miyakunta,3
6764,1070.0,2.0,2.0,39.0,Miyakunta,2
6766,1500.0,2.0,2.0,95.0,Miyakunta,3
6769,1265.0,2.0,2.0,85.0,Miyakunta,2
6770,1015.0,2.0,1.0,45.0,Miyakunta,2
6771,1291.0,2.0,3.0,49.0,Miyakunta,2
6772,1100.0,2.0,1.0,50.0,Miyakunta,2
6774,1045.0,2.0,2.0,42.0,Miyakunta,2
6776,824.0,2.0,0.0,60.0,Miyakunta,2
6777,630.0,1.0,1.0,47.0,Miyakunta,1
6778,540.0,1.0,0.0,36.0,Miyakunta,1
6779,1100.0,2.0,1.0,52.0,Miyakunta,2
6781,990.0,2.0,1.0,31.5,Miyakunta,2
6782,693.0,1.0,1.0,34.3,Miyakunta,1
6783,918.0,2.0,2.0,45.0,Miyakunta,2
6784,1160.0,2.0,1.0,33.5,Miyakunta,2
6786,1070.0,2.0,1.0,46.0,Miyakunta,2
6787,1150.0,2.0,2.0,52.8,Miyakunta,2
6788,1500.0,2.0,3.0,80.0,Miyakunta,3
6789,1485.0,3.0,2.0,85.0,Miyakunta,3
6790,2912.0,6.0,2.0,210.0,Miyakunta,4
6791,3500.0,4.0,2.0,245.0,Miyakunta,4
6792,1302.0,2.0,1.0,69.1,Miyakunta,2
6793,1100.0,2.0,1.0,38.0,Miyakunta,2
6794,1174.0,2.0,1.0,59.0,Miyakunta,2
6795,3100.0,3.0,3.0,250.0,Miyakunta,3
6796,1171.0,2.0,2.0,75.0,Miyakunta,2
6797,1207.0,2.0,2.0,79.9,Miyakunta,2
6798,1680.0,3.0,0.0,135.0,Miyakunta,4
6799,1950.0,3.0,3.0,165.0,Miyakunta,3
6801,1200.0,2.0,2.0,75.0,Miyakunta,3
6802,500.0,1.0,1.0,31.0,Miyakunta,1
6803,1175.0,2.0,1.0,69.0,Miyakunta,2
6804,1160.0,2.0,1.0,33.5,Miyakunta,2
6805,1175.0,2.0,1.0,39.0,Miyakunta,2
6806,1233.0,2.0,3.0,100.0,Miyakunta,2
6807,1187.0,2.0,1.0,37.85,Miyakunta,2
6809,1165.0,2.0,1.0,33.64,Miyakunta,2
6810,1250.0,2.0,2.0,45.0,Miyakunta,2
6811,600.0,1.0,2.0,25.0,Miyakunta,2
6812,2254.0,3.0,2.0,153.0,Miyakunta,3
6813,1000.0,2.0,1.0,35.0,Miyakunta,2
6814,1420.0,2.0,2.0,75.0,Miyakunta,3
6815,2500.0,7.0,0.0,125.0,Miyakunta,5
6816,1460.0,2.0,2.0,100.0,Miyakunta,3
6817,1350.0,3.0,2.0,55.0,Miyakunta,2
6818,1500.0,1.0,0.0,60.0,Miyakunta,1
6819,1100.0,2.0,2.0,60.0,Miyakunta,2
6821,1920.0,3.0,2.0,150.0,Miyakunta,3
6822,1450.0,3.0,3.0,100.0,Miyakunta,3
6823,1498.0,3.0,3.0,79.15,Miyakunta,3
6824,1181.7,2.0,1.0,100.0,Miyakunta,2
6826,1267.0,2.0,1.0,90.33,Miyakunta,2
6828,1101.0,2.0,2.0,66.0,Miyakunta,2
6830,1336.0,2.0,1.0,86.0,Miyakunta,2
6831,1703.0,3.0,2.0,130.0,Miyakunta,3
6832,1290.0,2.0,1.0,89.9,Miyakunta,2
6833,1950.0,3.0,2.0,125.0,Miyakunta,3
6835,1278.0,3.0,2.0,70.0,Miyakunta,3
6836,1135.0,2.0,2.0,58.0,Miyakunta,2
6837,1113.0,2.0,1.0,70.0,Miyakunta,2
6838,700.0,2.0,1.0,40.0,Miyakunta,2
6839,980.0,2.0,1.0,77.44,Miyakunta,2
6841,1012.0,2.0,1.0,58.0,Miyakunta,2
6843,1201.0,2.0,1.0,65.0,Miyakunta,2
6844,1296.0,2.0,2.0,70.0,Miyakunta,2
6845,1590.0,3.0,2.0,105.0,Miyakunta,3
6847,1025.0,2.0,1.0,29.6,Miyakunta,2
6848,1550.0,3.0,2.0,96.0,Miyakunta,3
6849,1995.0,3.0,1.0,100.0,Miyakunta,3
6850,1447.0,3.0,2.0,76.0,Miyakunta,2
6853,750.0,2.0,0.0,40.0,Miyakunta,2
6854,1396.0,3.0,1.0,74.0,Miyakunta,3
6855,1100.0,2.0,1.0,50.0,Miyakunta,2
6856,940.0,2.0,2.0,35.0,Miyakunta,2
6857,866.0,2.0,2.0,32.0,Miyakunta,2
6858,1113.0,2.0,1.0,52.0,Miyakunta,2
6859,1250.0,2.0,1.0,68.75,Miyakunta,2
6863,1362.0,2.0,3.0,85.0,Miyakunta,2
6864,1196.0,2.0,3.0,60.0,Miyakunta,2
6865,1200.0,3.0,2.0,110.0,Miyakunta,3
6868,1904.0,3.0,1.0,150.0,Miyapur ,3
6869,630.0,1.0,1.0,28.35,Miyapur ,1
6871,1286.0,2.0,2.0,63.0,Miyapur ,2
6872,875.0,2.0,3.0,52.8,Miyapur ,2
6877,900.0,2.0,1.0,46.0,Miyapur ,2
6879,1690.0,3.0,1.0,125.0,Miyapur ,3
6880,1300.0,2.0,2.0,60.0,Miyapur ,2
6882,1700.0,3.0,2.0,130.0,Miyapur ,3
6883,1297.0,2.0,1.0,105.0,Miyapur ,2
6885,2040.0,3.0,2.0,137.0,Miyapur ,3
6886,920.0,2.0,1.0,63.0,Miyapur ,2
6890,1650.0,4.0,0.0,99.0,Miyapur ,4
6893,3800.0,5.0,3.0,300.0,Miyapur ,4
6894,1535.0,3.0,2.0,86.0,Miyapur ,3
6895,1630.0,2.0,2.0,97.78,Miyapur ,3
6896,1380.0,2.0,1.0,75.0,Miyapur ,2
6897,2080.0,2.0,1.0,150.0,Miyapur ,2
6898,745.0,2.0,0.0,50.0,Miyapur ,2
6899,1100.0,2.0,1.0,70.0,Miyapur ,2
6901,1595.0,3.0,2.0,90.0,Miyapur ,3
6902,1320.0,2.0,2.0,110.0,Miyapur ,2
6903,1058.0,2.0,2.0,85.0,Miyapur ,2
6905,1210.0,2.0,2.0,85.0,Miyapur ,2
6906,2072.0,4.0,2.0,139.0,Miyapur ,3
6907,850.0,2.0,1.0,72.0,Miyapur ,2
6910,1200.0,2.0,2.0,75.6,Miyapur ,3
6911,1355.0,3.0,3.0,76.0,Miyapur ,2
6913,1300.0,2.0,1.0,70.0,Miyapur ,2
6915,2700.0,3.0,3.0,200.0,Miyapur ,3
6916,585.0,1.0,1.0,21.0,Miyapur ,1
6917,600.0,1.0,1.0,19.5,Miyapur ,1
6918,1093.0,2.0,1.0,68.1,Miyapur ,2
6919,1116.0,2.0,1.0,49.8,Miyapur ,2
6923,777.0,1.0,0.0,38.535,Miyapur ,1
6924,640.0,1.0,0.0,19.83,Miyapur ,1
6927,1362.0,2.0,0.0,100.0,Miyapur ,2
6928,1520.0,2.0,2.0,96.0,Miyapur ,3
6929,1204.0,2.0,1.0,82.0,Miyapur ,2
6931,1800.0,4.0,3.0,115.0,Miyapur ,3
6932,1200.0,2.0,2.0,55.0,Miyapur ,2
6933,1257.0,2.0,1.0,105.0,Miyapur ,2
6934,1050.0,2.0,2.0,55.0,Miyapur ,2
6937,998.0,2.0,2.0,65.0,Miyapur ,2
6938,620.0,1.0,1.0,25.0,Miyapur ,1
6939,1200.0,1.0,0.0,48.0,Miyapur ,1
6940,1000.0,2.0,1.0,45.0,Miyapur ,2
6942,2100.0,3.0,2.0,145.0,Miyapur ,3
6943,1028.0,2.0,1.0,51.0,Miyapur ,2
6945,1536.0,3.0,1.0,107.0,Miyapur ,3
6946,1221.0,3.0,3.0,70.0,Miyapur ,3
6947,1190.0,2.0,2.0,61.8,Miyapur ,2
6948,1165.0,2.0,1.0,65.0,Miyapur ,2
6949,1200.0,2.0,1.0,70.0,Miyapur ,2
6950,1885.0,3.0,1.0,125.0,Miyapur ,3
6951,1400.0,2.0,2.0,78.0,Miyapur ,3
6952,1070.0,2.0,1.0,57.0,Miyapur ,2
6953,1000.0,2.0,1.0,45.0,Miyapur ,2
6955,1216.0,2.0,1.0,72.0,Miyapur ,2
6956,1150.0,2.0,2.0,57.0,Miyapur ,2
6957,602.0,1.0,1.0,33.0,Miyapur ,1
6958,1221.0,2.0,2.0,68.0,Miyapur ,2
6960,930.0,2.0,2.0,46.0,Miyapur ,2
6961,640.0,1.0,1.0,45.0,Miyapur ,1
6964,1200.0,3.0,2.0,80.0,Miyapur ,2
6966,1331.95,2.0,2.0,69.0,Miyapur ,2
6967,3453.0,4.0,0.0,231.0,Miyapur ,5
6968,3700.0,4.0,1.0,225.0,Moinabad,4
6969,525.0,1.0,1.0,26.0,Moinabad,1
6970,1200.0,2.0,1.0,65.0,Moinabad,2
6972,1100.0,2.0,2.0,98.0,Moinabad,2
6974,1120.0,2.0,0.0,65.0,Moinabad,2
6975,630.0,1.0,1.0,40.0,Moinabad,1
6976,650.0,2.0,0.0,42.0,Moinabad,2
6977,1161.0,2.0,2.0,64.08,Moinabad,2
6978,2400.0,3.0,2.0,170.0,Moinabad,3
6979,1120.0,2.0,2.0,55.0,Moinabad,2
6980,935.0,2.0,1.0,32.72,Moinabad,2
6981,1080.0,2.0,2.0,80.0,Moinabad,2
6983,1310.0,2.0,1.0,50.0,Moinabad,2
6984,1000.0,2.0,2.0,40.0,Moinabad,2
6985,800.0,2.0,3.0,50.0,Moinabad,2
6986,1230.0,3.0,2.0,47.0,Moinabad,2
6987,1050.0,2.0,2.0,43.0,Moinabad,2
6988,1050.0,2.0,1.0,43.0,Moinabad,2
6989,1022.0,2.0,2.0,52.0,Moinabad,2
6990,950.0,2.0,1.0,38.0,Moinabad,2
6991,1164.0,2.0,1.0,56.0,Moinabad,2
6992,1055.0,2.0,2.0,55.0,Moinabad,2
6993,1385.0,2.0,1.0,83.09,Moinabad,2
6994,1020.0,2.0,3.0,41.0,Moinabad,2
6996,1174.0,2.0,3.0,74.0,Moinabad,2
6997,1200.0,2.0,2.0,53.0,Moinabad,2
6998,1090.0,2.0,2.0,43.59,Moinabad,2
6999,902.0,2.0,2.0,49.0,Moinabad,2
7001,925.0,2.0,3.0,38.0,Moinabad,2
7002,1265.0,2.0,1.0,82.0,Moinabad,3
7003,1200.0,2.0,1.0,75.0,Moinabad,2
7004,1080.0,2.0,1.0,37.8,Moinabad,2
7006,1270.0,2.0,2.0,100.0,Moinabad,2
7007,615.0,1.0,1.0,44.0,Moinabad,1
7008,1020.0,2.0,1.0,57.0,Moinabad,2
7009,1500.0,3.0,2.0,88.0,Moinabad,3
7010,1067.0,2.0,1.0,60.0,Moinabad,2
7011,1071.0,2.0,1.0,62.0,Moinabad,2
7013,1009.0,2.0,2.0,56.0,Moinabad,2
7014,1253.0,2.0,1.0,65.8,Moinabad,2
7015,985.0,2.0,1.0,55.0,Moinabad,2
7018,1500.0,3.0,2.0,125.0,Moinabad,3
7019,1162.0,2.0,0.0,65.0,Moinabad,2
7020,1265.0,2.0,1.0,78.0,Moinabad,2
7022,1850.0,3.0,3.0,140.0,Moinabad,3
7023,610.0,1.0,1.0,39.0,Moinabad,1
7025,2856.0,5.0,0.0,157.5,Moinabad,4
7026,1210.0,2.0,1.0,80.0,Moinabad,2
7028,1044.0,2.0,1.0,60.0,Moinabad,2
7029,1265.0,2.0,1.0,83.0,Moinabad,2
7030,1740.0,3.0,1.0,150.0,Moinabad,3
7031,1500.0,3.0,2.0,90.0,Moinabad,3
7033,1120.0,2.0,1.0,60.0,Moinabad,2
7036,2400.0,4.0,1.0,143.0,Moinabad,4
7037,2750.0,5.0,1.0,240.0,Moinabad,4
7038,700.0,2.0,1.0,35.0,Moinabad,2
7039,1240.0,2.0,2.0,65.0,Moinabad,2
7040,2500.0,6.0,0.0,81.0,Moinabad,6
7041,825.0,2.0,1.0,35.0,Moinabad,2
7042,1286.0,2.0,1.0,68.0,Moinabad,3
7043,5400.0,3.0,2.0,400.0,Moinabad,3
7044,1550.0,3.0,1.0,85.0,Moinabad,3
7046,1495.0,2.0,2.0,110.0,Moinabad,2
7047,1721.0,3.0,2.0,93.0,Moinabad,3
7048,1000.0,2.0,2.0,35.0,Moinabad,2
7050,1715.0,3.0,2.0,95.0,Moinabad,3
7051,2400.0,4.0,1.0,150.0,Moinabad,4
7052,1200.0,2.0,1.0,53.5,Moinabad,2
7053,935.0,2.0,1.0,32.0,Moinabad,2
7054,2135.0,3.0,2.0,149.0,Moinabad,4
7055,1155.0,2.0,1.0,57.0,Moinabad,2
7056,1164.0,2.0,2.0,75.0,Moinabad,2
7057,1296.0,2.0,2.0,105.0,Moinabad,2
7058,1948.0,4.0,2.0,129.0,Moinabad,4
7059,994.0,2.0,1.0,42.28,Moinabad,2
7060,1060.0,2.0,2.0,58.3,Moinabad,3
7061,1243.0,2.0,2.0,46.0,Moinabad,2
7062,1473.0,2.0,1.0,85.0,Moinabad,2
7064,2200.0,2.0,1.0,190.0,Moinabad,3
7065,1260.0,2.0,3.0,75.0,Moinabad,2
7067,1600.0,3.0,1.0,120.0,Moinabad,3
7068,2000.0,3.0,1.0,180.0,Moinabad,4
7069,1762.0,3.0,3.0,109.0,Moinabad,3
7070,1370.0,2.0,2.0,60.0,Moinabad,2
7071,1220.0,2.0,2.0,60.0,Moinabad,2
7074,1200.0,2.0,2.0,46.0,Moinabad,2
7075,3596.0,5.0,1.0,251.0,Moinabad,4
7076,1245.0,2.0,1.0,60.0,Moinabad,2
7077,2420.0,3.0,2.0,185.0,Muduchintalpalli,3
7079,1250.0,2.0,1.0,76.0,Muduchintalpalli,2
7081,469.0,1.0,0.0,25.0,Muduchintalpalli,1
7083,1950.0,4.0,0.0,130.0,Muduchintalpalli,4
7084,1082.0,2.0,1.0,57.5,Muduchintalpalli,3
7089,1105.0,2.0,1.0,65.0,Muduchintalpalli,2
7090,1650.0,3.0,0.0,110.0,Muduchintalpalli,3
7094,1285.0,2.0,2.0,68.0,Muduchintalpalli,3
7096,5000.0,4.0,3.0,290.0,Muduchintalpalli,4
7097,1645.0,3.0,3.0,100.0,Muduchintalpalli,3
7098,2160.0,3.0,2.0,160.0,Muduchintalpalli,3
7099,1465.0,2.0,3.0,74.72,Muduchintalpalli,3
7100,1400.0,2.0,1.0,88.0,Muduchintalpalli,3
7101,1118.0,2.0,1.0,75.0,Muduchintalpalli,2
7102,1300.0,2.0,2.0,80.0,Muduchintalpalli,2
7103,1800.0,3.0,2.0,150.0,Muduchintalpalli,3
7104,1392.0,2.0,1.0,99.0,Muduchintalpalli,2
7105,918.0,2.0,2.0,55.0,Muduchintalpalli,2
7106,3530.0,4.0,2.0,290.0,Muduchintalpalli,4
7109,813.0,1.0,1.0,39.0,Muduchintalpalli,1
7113,1300.0,3.0,2.0,77.99,Muduchintalpalli,3
7115,1430.0,2.0,2.0,110.0,Muduchintalpalli,2
7116,700.0,2.0,1.0,40.0,Muduchintalpalli,2
7119,600.0,1.0,1.0,43.0,Muduchintalpalli,1
7120,1210.0,2.0,1.0,83.0,Muduchintalpalli,2
